login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious,no_mfa,multiple_failed_attempts,high_failed_attempts,risky_new_device_no_mfa,risky_foreign_no_mfa,risky_unusual_hour,mfa_fatigue_risk
L007457,U0071,2026-07-31 12:47:00,12,Friday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,10.61.28.226,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007458,U0163,2026-07-02 19:01:00,19,Thursday,United States,Edison,United States,Edison,Mobile,Chrome,140.255.145.99,0,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L007459,U0018,2026-07-28 10:01:00,10,Tuesday,United States,Boston,United States,Boston,Laptop,Safari,24.168.8.65,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007460,U0199,2026-07-10 17:58:00,17,Friday,United Kingdom,Manchester,United States,San Francisco,Laptop,Chrome,149.196.188.102,4,False,Unknown,0,False,True,False,False,False,True,Foreign Login,1,True,True,False,False,True,False,False
L007461,U0077,2026-07-28 11:56:00,11,Tuesday,United States,Chicago,United States,Chicago,Tablet,Edge,180.32.219.79,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007462,U0018,2026-07-28 08:20:00,8,Tuesday,United States,Boston,United States,Boston,Laptop,Safari,157.94.192.44,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007463,U0115,2026-07-26 09:15:00,9,Sunday,India,Mumbai,India,Mumbai,Tablet,Chrome,39.152.24.133,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007464,U0243,2026-07-03 21:42:00,21,Friday,United States,San Francisco,United States,San Francisco,Tablet,Safari,100.231.80.74,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007465,U0024,2026-07-14 10:54:00,10,Tuesday,United States,Edison,United States,Edison,Laptop,Edge,109.255.6.114,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007466,U0087,2026-07-23 08:05:00,8,Thursday,United States,Chicago,United States,Chicago,Desktop,Chrome,20.2.211.178,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007467,U0199,2026-07-22 18:03:00,18,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,62.213.145.137,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007468,U0169,2026-07-18 19:57:00,19,Saturday,United States,Boston,United States,Boston,Mobile,Chrome,17.130.194.131,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007469,U0157,2026-07-19 10:15:00,10,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,180.117.195.191,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007470,U0167,2026-07-17 01:54:00,1,Friday,United States,San Francisco,United States,San Francisco,Mobile,Firefox,43.232.178.149,1,True,Authenticator App,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L007471,U0182,2026-07-22 08:32:00,8,Wednesday,Germany,Berlin,Germany,Berlin,Laptop,Chrome,12.43.202.61,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007472,U0172,2026-07-16 10:02:00,10,Thursday,United States,New York,United States,New York,Laptop,Edge,219.166.82.195,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007473,U0043,2026-07-20 11:46:00,11,Monday,Germany,Munich,United States,New York,Laptop,Safari,168.182.187.221,5,True,SMS,0,False,True,False,True,False,True,Impossible Travel,1,False,True,True,False,False,False,False
L007474,U0171,2026-07-23 18:22:00,18,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,184.242.136.59,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007475,U0165,2026-07-29 10:22:00,10,Wednesday,Germany,Berlin,Germany,Berlin,Mobile,Chrome,50.148.108.237,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007476,U0139,2026-07-07 20:57:00,20,Tuesday,United States,Edison,United States,Edison,Laptop,Chrome,49.16.112.243,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007477,U0111,2026-07-19 08:16:00,8,Sunday,United States,Chicago,United States,Chicago,Tablet,Safari,130.40.126.211,10,False,Unknown,0,False,False,False,False,False,True,Brute Force,1,True,True,True,False,False,False,False
L007478,U0242,2026-07-18 19:27:00,19,Saturday,India,Mumbai,India,Mumbai,Tablet,Edge,116.7.91.216,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007479,U0128,2026-07-05 19:56:00,19,Sunday,United States,Boston,United States,Boston,Laptop,Edge,180.82.48.183,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007480,U0001,2026-07-08 07:49:00,7,Wednesday,United States,Edison,United States,Edison,Mobile,Safari,168.251.187.11,2,True,SMS,0,True,False,False,False,False,True,New Device Login,1,False,False,False,False,False,False,False
L007481,U0121,2026-07-06 08:02:00,8,Monday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,219.170.169.27,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007482,U0082,2026-07-13 21:25:00,21,Monday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,176.48.56.2,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007483,U0027,2026-07-14 19:17:00,19,Tuesday,Canada,Vancouver,Canada,Vancouver,Mobile,Safari,193.12.250.128,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007484,U0233,2026-07-19 07:15:00,7,Sunday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Tablet,Firefox,146.106.249.21,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007485,U0087,2026-07-19 16:07:00,16,Sunday,United States,Chicago,United States,Chicago,Desktop,Chrome,105.226.118.222,4,True,Authenticator App,8,False,False,False,False,False,False,MFA Fatigue,1,False,True,False,False,False,False,True
L007486,U0078,2026-07-28 20:50:00,20,Tuesday,United States,Boston,United States,Boston,Laptop,Chrome,66.102.219.1,9,False,Unknown,0,True,False,False,False,False,False,Brute Force,1,True,True,True,True,False,False,False
L007487,U0042,2026-07-11 19:23:00,19,Saturday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,136.166.138.13,3,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L007488,U0144,2026-07-30 21:16:00,21,Thursday,United States,Edison,United States,Edison,Desktop,Safari,54.82.105.160,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007489,U0006,2026-07-19 07:48:00,7,Sunday,Germany,Berlin,Germany,Berlin,Laptop,Safari,64.216.44.31,7,True,Email Code,0,True,False,False,False,False,False,Brute Force,1,False,True,True,False,False,False,False
L007490,U0126,2026-07-26 09:34:00,9,Sunday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Firefox,209.139.27.169,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007491,U0134,2026-07-11 15:14:00,15,Saturday,Canada,Vancouver,United States,New York,Desktop,Safari,169.122.74.215,2,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1,False,False,False,False,False,False,False
L007492,U0082,2026-07-24 01:16:00,1,Friday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,59.196.127.168,0,True,Email Code,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L007493,U0201,2026-07-04 17:28:00,17,Saturday,Canada,Vancouver,United Kingdom,London,Laptop,Firefox,194.17.192.205,0,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1,False,False,False,False,False,False,False
L007494,U0217,2026-07-22 03:02:00,3,Wednesday,United States,Edison,United States,Edison,Laptop,Chrome,104.169.179.183,3,False,Unknown,0,False,False,True,False,False,False,Unusual Hour Login,1,True,True,False,False,False,True,False
L007495,U0203,2026-07-04 18:43:00,18,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,212.245.222.226,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007496,U0234,2026-07-17 17:11:00,17,Friday,United States,Boston,United States,Boston,Mobile,Chrome,156.220.151.225,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007497,U0203,2026-07-04 13:00:00,13,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,55.129.41.241,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007498,U0147,2026-07-26 11:13:00,11,Sunday,United States,Chicago,United States,Chicago,Mobile,Chrome,164.58.147.47,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007499,U0102,2026-07-29 09:38:00,9,Wednesday,United States,Chicago,United States,Chicago,Mobile,Chrome,109.210.5.164,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007500,U0134,2026-07-09 10:05:00,10,Thursday,United States,New York,United States,New York,Desktop,Safari,89.190.234.7,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007501,U0202,2026-07-22 21:21:00,21,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,24.49.138.55,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007502,U0072,2026-07-19 19:09:00,19,Sunday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,140.26.213.177,6,True,SMS,0,False,False,False,False,True,False,Credential Stuffing,1,False,True,True,False,False,False,False
L007503,U0018,2026-07-08 16:53:00,16,Wednesday,Canada,Vancouver,United States,Boston,Laptop,Safari,72.94.117.152,4,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1,False,True,False,False,False,False,False
L007504,U0101,2026-07-19 14:13:00,14,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,172.242.82.133,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007505,U0098,2026-07-07 16:33:00,16,Tuesday,United States,Edison,United States,Edison,Laptop,Firefox,155.213.62.167,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007506,U0083,2026-07-06 08:10:00,8,Monday,United States,Boston,United States,Boston,Laptop,Chrome,149.190.214.222,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007507,U0148,2026-07-31 11:31:00,11,Friday,United States,Boston,United States,Boston,Laptop,Firefox,193.203.118.139,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007508,U0175,2026-07-08 17:00:00,17,Wednesday,United States,Boston,United States,Boston,Laptop,Chrome,112.3.32.230,2,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007509,U0199,2026-07-28 12:15:00,12,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,85.87.237.209,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007510,U0013,2026-07-05 15:58:00,15,Sunday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,112.49.161.212,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007511,U0074,2026-07-22 13:20:00,13,Wednesday,Germany,Munich,Germany,Munich,Laptop,Chrome,91.198.138.111,0,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L007512,U0224,2026-07-31 20:53:00,20,Friday,United States,New York,United States,New York,Laptop,Firefox,62.148.127.188,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007513,U0178,2026-07-30 10:37:00,10,Thursday,United States,Boston,United States,Boston,Mobile,Firefox,173.173.154.145,2,False,Unknown,0,False,False,False,False,False,False,No MFA Login,1,True,False,False,False,False,False,False
L007514,U0249,2026-07-23 15:23:00,15,Thursday,United States,Boston,United States,Boston,Desktop,Chrome,36.215.104.66,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007515,U0220,2026-07-20 19:36:00,19,Monday,United States,San Francisco,United States,San Francisco,Desktop,Firefox,95.130.8.248,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007516,U0158,2026-07-03 10:31:00,10,Friday,United States,Boston,United States,Boston,Laptop,Chrome,185.248.137.197,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007517,U0032,2026-07-29 21:25:00,21,Wednesday,India,Mumbai,India,Mumbai,Laptop,Firefox,190.60.78.1,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007518,U0223,2026-07-18 21:30:00,21,Saturday,India,Delhi,India,Delhi,Desktop,Firefox,60.158.1.115,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007519,U0113,2026-07-18 20:27:00,20,Saturday,United States,New York,United States,New York,Laptop,Safari,91.82.138.91,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007520,U0014,2026-07-06 09:44:00,9,Monday,United States,San Francisco,United States,San Francisco,Mobile,Edge,73.219.92.147,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007521,U0048,2026-07-19 18:06:00,18,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,148.160.39.146,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007522,U0204,2026-07-12 21:33:00,21,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Edge,36.243.105.145,1,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L007523,U0200,2026-07-31 19:37:00,19,Friday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,62.251.14.38,1,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007524,U0031,2026-07-22 16:50:00,16,Wednesday,United States,Edison,United States,Edison,Mobile,Chrome,86.128.49.118,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007525,U0076,2026-07-31 14:54:00,14,Friday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,81.125.173.171,5,False,Unknown,0,False,False,False,False,False,False,Brute Force,1,True,True,True,False,False,False,False
L007526,U0237,2026-07-26 07:22:00,7,Sunday,United States,New York,United States,New York,Laptop,Safari,204.52.200.32,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007527,U0145,2026-07-17 13:05:00,13,Friday,United States,Chicago,United States,Chicago,Desktop,Edge,52.6.119.6,6,False,Unknown,0,True,False,False,False,False,False,Brute Force,1,True,True,True,True,False,False,False
L007528,U0147,2026-07-09 08:09:00,8,Thursday,United States,Chicago,United States,Chicago,Mobile,Chrome,119.234.107.41,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007529,U0122,2026-07-28 15:21:00,15,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,115.254.250.202,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007530,U0220,2026-07-03 07:05:00,7,Friday,United States,San Francisco,United States,San Francisco,Desktop,Firefox,203.65.246.110,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007531,U0111,2026-07-24 11:35:00,11,Friday,United States,Chicago,United States,Chicago,Tablet,Safari,141.172.92.133,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007532,U0124,2026-07-29 16:15:00,16,Wednesday,Germany,Munich,Germany,Munich,Laptop,Firefox,208.58.24.153,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007533,U0176,2026-07-27 16:26:00,16,Monday,United States,Chicago,United States,Chicago,Laptop,Chrome,49.33.82.156,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007534,U0148,2026-07-17 07:51:00,7,Friday,United States,Boston,United States,Boston,Laptop,Firefox,135.163.143.150,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007535,U0157,2026-07-02 09:31:00,9,Thursday,United States,Edison,United States,Edison,Laptop,Chrome,33.82.118.55,7,True,Email Code,0,False,False,False,False,False,False,Brute Force,1,False,True,True,False,False,False,False
L007536,U0223,2026-07-26 09:10:00,9,Sunday,India,Delhi,India,Delhi,Desktop,Firefox,76.26.96.127,3,True,SMS,0,False,False,False,False,True,False,Suspicious IP Login,1,False,True,False,False,False,False,False
L007537,U0201,2026-07-05 13:05:00,13,Sunday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,82.51.15.231,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007538,U0055,2026-07-14 18:28:00,18,Tuesday,India,Delhi,India,Delhi,Desktop,Chrome,49.48.253.45,0,True,SMS,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007539,U0223,2026-07-03 18:07:00,18,Friday,India,Delhi,India,Delhi,Desktop,Firefox,46.231.100.201,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007540,U0199,2026-07-15 07:34:00,7,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,21.70.219.246,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007541,U0181,2026-07-10 09:04:00,9,Friday,India,Delhi,Brazil,São Paulo,Mobile,Chrome,105.151.162.177,5,False,Unknown,0,False,True,False,True,False,True,Impossible Travel,1,True,True,True,False,True,False,False
L007542,U0226,2026-07-22 08:59:00,8,Wednesday,United States,Boston,United States,Boston,Laptop,Safari,130.137.215.123,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007543,U0133,2026-07-06 10:09:00,10,Monday,United States,San Francisco,United States,San Francisco,Desktop,Safari,10.65.126.225,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007544,U0049,2026-07-18 15:23:00,15,Saturday,Germany,Berlin,Germany,Berlin,Tablet,Chrome,78.98.69.90,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007545,U0219,2026-07-09 12:15:00,12,Thursday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,208.41.52.142,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007546,U0211,2026-07-08 10:19:00,10,Wednesday,Canada,Toronto,Canada,Toronto,Desktop,Firefox,202.108.139.170,1,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L007547,U0080,2026-07-07 19:38:00,19,Tuesday,Canada,Toronto,Canada,Toronto,Mobile,Chrome,205.78.215.221,4,True,Authenticator App,0,True,False,False,False,False,True,New Device Login,1,False,True,False,False,False,False,False
L007548,U0116,2026-07-09 07:05:00,7,Thursday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,175.118.76.56,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007549,U0096,2026-07-11 10:57:00,10,Saturday,Germany,Munich,Germany,Munich,Desktop,Chrome,73.134.10.126,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007550,U0144,2026-07-23 16:39:00,16,Thursday,United States,Edison,United States,Edison,Desktop,Safari,163.146.129.153,0,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L007551,U0132,2026-07-31 01:21:00,1,Friday,United States,Boston,United States,Boston,Laptop,Chrome,59.135.118.158,0,True,SMS,0,False,False,True,False,False,False,Unusual Hour Login,1,False,False,False,False,False,False,False
L007552,U0235,2026-07-30 09:45:00,9,Thursday,United States,Boston,United States,Boston,Desktop,Edge,35.162.181.212,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007553,U0209,2026-07-07 13:18:00,13,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Mobile,Safari,20.119.244.11,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007554,U0042,2026-07-09 11:03:00,11,Thursday,Germany,Munich,United Kingdom,Manchester,Laptop,Chrome,67.63.14.58,3,True,Authenticator App,0,False,True,False,True,False,False,Impossible Travel,1,False,True,False,False,False,False,False
L007555,U0035,2026-07-21 11:06:00,11,Tuesday,Brazil,São Paulo,Brazil,São Paulo,Tablet,Chrome,80.226.118.194,3,True,SMS,0,True,False,False,False,False,True,New Device Login,1,False,True,False,False,False,False,False
L007556,U0148,2026-07-22 14:30:00,14,Wednesday,United States,Boston,United States,Boston,Laptop,Firefox,165.117.226.140,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007557,U0223,2026-07-19 09:28:00,9,Sunday,India,Delhi,India,Delhi,Desktop,Firefox,168.102.79.182,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007558,U0181,2026-07-18 17:20:00,17,Saturday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,89.11.248.252,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007559,U0206,2026-07-03 21:04:00,21,Friday,Canada,Toronto,Canada,Toronto,Mobile,Chrome,109.93.209.196,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007560,U0009,2026-07-25 14:26:00,14,Saturday,United States,Chicago,United States,Chicago,Desktop,Chrome,96.189.124.37,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007561,U0035,2026-07-17 15:54:00,15,Friday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,121.159.187.218,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007562,U0243,2026-07-21 09:36:00,9,Tuesday,United States,San Francisco,United States,San Francisco,Tablet,Safari,149.76.32.59,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007563,U0067,2026-07-08 18:57:00,18,Wednesday,United States,Chicago,United States,Chicago,Laptop,Edge,187.248.97.15,8,False,Unknown,0,True,False,False,False,False,True,Brute Force,1,True,True,True,True,False,False,False
L007564,U0013,2026-07-08 12:27:00,12,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Mobile,Edge,187.253.128.107,4,True,Authenticator App,0,True,False,False,False,False,False,New Device Login,1,False,True,False,False,False,False,False
L007565,U0124,2026-07-05 10:44:00,10,Sunday,United Kingdom,Manchester,Germany,Munich,Laptop,Firefox,213.163.210.19,3,True,SMS,0,False,True,False,False,False,True,Foreign Login,1,False,True,False,False,False,False,False
L007566,U0153,2026-07-15 09:58:00,9,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Edge,196.133.102.238,2,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007567,U0184,2026-07-25 00:48:00,0,Saturday,United States,Boston,United States,Boston,Laptop,Safari,128.80.101.207,3,True,SMS,0,False,False,True,False,False,True,Unusual Hour Login,1,False,True,False,False,False,False,False
L007568,U0160,2026-07-08 19:50:00,19,Wednesday,United States,New York,United States,New York,Laptop,Chrome,202.209.73.240,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007569,U0051,2026-07-24 15:58:00,15,Friday,United Kingdom,London,United Kingdom,London,Tablet,Firefox,58.208.56.195,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007570,U0143,2026-07-07 10:25:00,10,Tuesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,217.129.126.206,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007571,U0140,2026-07-01 22:44:00,22,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,100.92.252.105,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007572,U0010,2026-07-17 20:01:00,20,Friday,United States,New York,United States,New York,Desktop,Chrome,28.183.116.85,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007573,U0065,2026-07-17 15:27:00,15,Friday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Safari,179.145.124.50,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007574,U0173,2026-07-09 20:39:00,20,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Safari,43.76.8.23,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007575,U0217,2026-07-06 22:06:00,22,Monday,United States,Edison,United States,Edison,Laptop,Chrome,178.139.164.234,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007576,U0052,2026-07-23 10:21:00,10,Thursday,United States,Boston,United States,Boston,Laptop,Chrome,220.40.12.69,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007577,U0003,2026-07-26 17:58:00,17,Sunday,United States,Edison,United States,Edison,Laptop,Edge,72.247.162.122,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007578,U0209,2026-07-20 13:33:00,13,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Mobile,Safari,85.26.121.2,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007579,U0025,2026-07-14 13:54:00,13,Tuesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,57.149.66.34,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L007580,U0082,2026-07-04 17:46:00,17,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,153.51.55.79,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007581,U0196,2026-07-03 15:23:00,15,Friday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,35.52.218.18,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L007582,U0090,2026-07-21 16:21:00,16,Tuesday,United States,New York,United States,New York,Laptop,Chrome,202.88.0.176,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L007583,U0016,2026-07-13 10:43:00,10,Monday,Canada,Toronto,Canada,Toronto,Mobile,Edge,142.210.130.14,7,False,Unknown,0,False,False,False,False,True,True,Credential Stuffing,1,True,True,True,False,False,False,False
L007584,U0135,2026-07-24 09:32:00,9,Friday,United States,Boston,United States,Boston,Laptop,Chrome,145.161.98.251,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
