login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious
L008502,U0147,2026-07-23 14:20:00,14,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Safari,145.208.125.188,2,False,None,0,False,False,False,False,True,True,Suspicious IP Login,1
L008503,U0149,2026-07-01 12:45:00,12,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Safari,65.197.46.187,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008504,U0048,2026-07-23 11:47:00,11,Thursday,United States,San Francisco,United States,San Francisco,Mobile,Edge,119.32.5.191,2,True,SMS,0,False,False,False,False,False,True,Normal,0
L008505,U0023,2026-07-09 13:51:00,13,Thursday,Germany,Munich,Germany,Munich,Tablet,Chrome,101.124.165.237,8,False,None,0,False,False,False,False,False,True,Brute Force,1
L008506,U0214,2026-07-17 05:17:00,5,Friday,United States,Boston,United States,Boston,Laptop,Chrome,139.155.54.243,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008507,U0212,2026-07-06 11:52:00,11,Monday,United States,Boston,United States,Boston,Laptop,Chrome,211.141.116.212,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008508,U0152,2026-07-15 06:15:00,6,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,33.106.31.59,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L008509,U0125,2026-07-04 10:24:00,10,Saturday,United States,New York,United States,New York,Desktop,Chrome,165.6.156.52,8,False,None,0,False,False,False,False,True,False,Credential Stuffing,1
L008510,U0063,2026-07-20 00:55:00,0,Monday,United States,New York,United States,New York,Laptop,Safari,43.79.254.150,0,True,SMS,0,False,False,True,False,False,True,Normal,0
L008511,U0227,2026-07-17 21:31:00,21,Friday,United States,Edison,United States,Edison,Laptop,Safari,66.237.199.66,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008512,U0061,2026-07-15 08:54:00,8,Wednesday,India,Delhi,India,Delhi,Laptop,Chrome,143.211.86.69,2,True,SMS,0,False,False,False,False,False,True,Normal,0
L008513,U0066,2026-07-18 08:35:00,8,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Firefox,44.132.26.51,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008514,U0066,2026-07-01 11:32:00,11,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Firefox,135.33.30.41,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008515,U0014,2026-07-22 08:15:00,8,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,161.90.64.201,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008516,U0196,2026-07-12 17:26:00,17,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,30.250.8.192,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008517,U0151,2026-07-20 14:25:00,14,Monday,United States,Chicago,United States,Chicago,Mobile,Chrome,170.229.6.55,1,False,None,0,False,False,False,False,False,True,Normal,0
L008518,U0154,2026-07-04 07:32:00,7,Saturday,India,Delhi,India,Delhi,Laptop,Chrome,201.211.35.54,1,False,None,0,False,False,False,False,False,False,Normal,0
L008519,U0147,2026-07-20 01:39:00,1,Monday,United States,San Francisco,United States,San Francisco,Laptop,Safari,43.219.227.108,0,False,None,0,False,False,True,False,False,True,Normal,0
L008520,U0215,2026-07-27 08:52:00,8,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,96.225.122.253,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008521,U0082,2026-07-27 21:12:00,21,Monday,United States,Edison,United States,Edison,Laptop,Safari,211.200.126.249,0,False,None,0,False,False,False,False,False,True,Normal,0
L008522,U0041,2026-07-08 17:25:00,17,Wednesday,India,Mumbai,India,Mumbai,Desktop,Edge,195.232.244.215,2,True,Authenticator App,0,True,False,False,False,False,True,New Device Login,1
L008523,U0073,2026-07-14 07:27:00,7,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Safari,199.253.126.236,0,False,None,0,False,False,False,False,False,True,Normal,0
L008524,U0019,2026-07-30 11:59:00,11,Thursday,United States,New York,United States,New York,Desktop,Safari,15.10.203.81,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008525,U0224,2026-07-10 13:13:00,13,Friday,United States,Boston,United States,Boston,Laptop,Safari,179.41.37.41,2,True,SMS,0,False,False,False,False,False,True,Normal,0
L008526,U0029,2026-07-03 16:00:00,16,Friday,United States,Boston,United States,Boston,Mobile,Chrome,28.21.156.123,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008527,U0116,2026-07-19 07:20:00,7,Sunday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,108.173.152.52,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008528,U0051,2026-07-28 10:37:00,10,Tuesday,United States,Edison,United States,Edison,Laptop,Firefox,173.15.66.47,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008529,U0122,2026-07-19 12:39:00,12,Sunday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,56.113.237.21,0,False,None,0,False,False,False,False,False,True,Normal,0
L008530,U0078,2026-07-27 07:06:00,7,Monday,United States,New York,United States,New York,Laptop,Chrome,157.201.36.166,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008531,U0037,2026-07-13 06:36:00,6,Monday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,71.141.139.173,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L008532,U0014,2026-07-25 13:38:00,13,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,121.58.217.31,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008533,U0182,2026-07-19 10:09:00,10,Sunday,Canada,Toronto,Canada,Toronto,Laptop,Firefox,114.137.175.25,3,True,Authenticator App,0,True,False,False,False,False,False,New Device Login,1
L008534,U0140,2026-07-07 10:42:00,10,Tuesday,United States,Chicago,United States,Chicago,Laptop,Edge,159.206.196.225,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008535,U0165,2026-07-31 16:24:00,16,Friday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Edge,27.159.146.192,0,False,None,0,False,False,False,False,False,True,Normal,0
L008536,U0117,2026-07-24 07:47:00,7,Friday,Canada,Vancouver,Germany,Munich,Mobile,Chrome,76.188.10.200,1,False,None,0,False,True,False,False,False,False,Foreign Login,1
L008537,U0101,2026-07-28 14:50:00,14,Tuesday,United States,Chicago,United States,Chicago,Laptop,Edge,39.205.117.103,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008538,U0229,2026-07-29 01:16:00,1,Wednesday,United States,New York,United States,New York,Laptop,Chrome,67.19.37.123,7,False,None,0,True,False,True,False,False,True,Brute Force,1
L008539,U0154,2026-07-18 13:35:00,13,Saturday,India,Delhi,India,Delhi,Laptop,Chrome,59.23.118.40,1,False,None,0,False,False,False,False,False,True,Normal,0
L008540,U0152,2026-07-01 11:04:00,11,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,15.217.3.65,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008541,U0197,2026-07-04 08:58:00,8,Saturday,Germany,Munich,Germany,Munich,Laptop,Chrome,35.20.186.82,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008542,U0197,2026-07-21 09:51:00,9,Tuesday,Germany,Munich,Germany,Munich,Laptop,Chrome,107.29.12.151,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008543,U0137,2026-07-26 08:23:00,8,Sunday,United Kingdom,London,United Kingdom,London,Laptop,Edge,23.184.63.117,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008544,U0085,2026-07-31 06:14:00,6,Friday,United States,San Francisco,United States,San Francisco,Laptop,Edge,58.68.174.226,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008545,U0010,2026-07-01 14:54:00,14,Wednesday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,150.61.4.76,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L008546,U0097,2026-07-01 18:58:00,18,Wednesday,United States,Edison,United States,Edison,Mobile,Chrome,156.208.229.195,0,False,None,0,False,False,False,False,False,True,Normal,0
L008547,U0018,2026-07-29 07:32:00,7,Wednesday,India,Bangalore,India,Bangalore,Laptop,Edge,192.169.52.132,0,False,None,0,False,False,False,False,False,True,Normal,0
L008548,U0095,2026-07-08 14:46:00,14,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Mobile,Chrome,194.121.72.124,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008549,U0216,2026-07-16 19:00:00,19,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,196.150.29.49,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008550,U0123,2026-07-18 12:26:00,12,Saturday,India,Delhi,India,Delhi,Laptop,Chrome,179.39.247.59,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008551,U0134,2026-07-05 13:07:00,13,Sunday,United States,Boston,United States,Boston,Laptop,Safari,65.89.169.97,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008552,U0085,2026-07-21 12:38:00,12,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Edge,87.199.241.193,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008553,U0222,2026-07-26 11:31:00,11,Sunday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,31.157.13.141,2,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008554,U0001,2026-07-31 18:53:00,18,Friday,United States,Edison,United States,Edison,Desktop,Chrome,27.195.41.234,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008555,U0072,2026-07-21 15:34:00,15,Tuesday,United States,New York,United States,New York,Laptop,Chrome,23.172.219.139,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008556,U0167,2026-07-13 08:14:00,8,Monday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,79.134.240.217,6,False,None,0,False,False,False,False,False,False,Brute Force,1
L008557,U0091,2026-07-05 09:23:00,9,Sunday,United States,Boston,United States,Boston,Laptop,Chrome,204.161.200.53,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008558,U0168,2026-07-01 22:38:00,22,Wednesday,United States,Chicago,United States,Chicago,Laptop,Safari,131.79.68.155,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008559,U0201,2026-07-25 10:02:00,10,Saturday,United States,New York,United States,New York,Laptop,Safari,19.38.74.209,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L008560,U0137,2026-07-10 10:41:00,10,Friday,United Kingdom,London,United Kingdom,London,Laptop,Edge,64.52.246.253,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008561,U0103,2026-07-31 00:49:00,0,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,193.6.65.249,0,True,SMS,0,False,False,True,False,False,False,Normal,0
L008562,U0009,2026-07-22 18:29:00,18,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,42.168.206.195,2,True,Authenticator App,6,False,False,False,False,False,False,MFA Fatigue,1
L008563,U0057,2026-07-04 15:52:00,15,Saturday,United States,Edison,United States,Edison,Laptop,Chrome,145.119.123.90,0,False,None,0,False,False,False,False,False,True,Normal,0
L008564,U0149,2026-07-28 07:46:00,7,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Safari,204.7.220.183,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008565,U0236,2026-07-17 14:42:00,14,Friday,United States,Edison,United States,Edison,Laptop,Chrome,106.188.143.235,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L008566,U0007,2026-07-02 04:32:00,4,Thursday,Germany,Munich,Germany,Munich,Laptop,Chrome,38.208.3.176,0,True,Authenticator App,0,False,False,True,False,False,True,Normal,0
L008567,U0034,2026-07-14 06:45:00,6,Tuesday,United States,Chicago,United States,Chicago,Laptop,Chrome,188.77.29.88,1,False,None,0,True,False,False,False,False,True,New Device Login,1
L008568,U0088,2026-07-21 00:58:00,0,Tuesday,United States,Boston,United States,Boston,Laptop,Firefox,122.36.9.101,1,True,Email Code,0,False,False,True,False,False,False,Normal,0
L008569,U0118,2026-07-14 08:10:00,8,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Firefox,30.213.76.172,5,False,None,0,False,False,False,False,False,True,Brute Force,1
L008570,U0050,2026-07-21 13:23:00,13,Tuesday,United States,Chicago,United States,Chicago,Laptop,Edge,107.238.188.118,1,False,None,0,False,False,False,False,False,True,Normal,0
L008571,U0205,2026-07-07 20:00:00,20,Tuesday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,177.170.236.97,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008572,U0067,2026-07-01 16:07:00,16,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,114.136.68.180,1,False,None,0,False,False,False,False,False,True,Normal,0
L008573,U0119,2026-07-22 08:23:00,8,Wednesday,United States,Boston,United States,Boston,Tablet,Edge,160.176.52.227,2,False,None,0,False,False,False,False,False,True,Normal,0
L008574,U0051,2026-07-12 09:10:00,9,Sunday,United States,Edison,United States,Edison,Laptop,Firefox,162.148.166.124,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008575,U0095,2026-07-06 13:18:00,13,Monday,United Kingdom,Manchester,United Kingdom,Manchester,Mobile,Chrome,87.6.190.156,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008576,U0133,2026-07-29 07:30:00,7,Wednesday,United States,Chicago,United States,Chicago,Laptop,Firefox,140.117.226.58,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008577,U0145,2026-07-28 07:40:00,7,Tuesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,102.219.124.97,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008578,U0175,2026-07-13 13:50:00,13,Monday,United States,Chicago,United States,Chicago,Laptop,Safari,20.61.165.194,7,False,None,0,True,False,False,False,False,False,Brute Force,1
L008579,U0215,2026-07-13 09:18:00,9,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,100.31.122.115,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008580,U0220,2026-07-18 14:01:00,14,Saturday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,135.9.163.66,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008581,U0098,2026-07-21 19:38:00,19,Tuesday,United States,Edison,United States,Edison,Laptop,Chrome,217.157.130.99,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008582,U0187,2026-07-14 18:08:00,18,Tuesday,United Kingdom,London,United Kingdom,London,Desktop,Chrome,172.108.212.201,8,False,None,0,False,False,False,False,True,False,Credential Stuffing,1
L008583,U0004,2026-07-06 12:24:00,12,Monday,United States,Boston,United States,Boston,Laptop,Safari,64.83.186.211,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008584,U0207,2026-07-31 16:04:00,16,Friday,United States,New York,United States,New York,Laptop,Chrome,199.145.250.218,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008585,U0078,2026-07-28 09:40:00,9,Tuesday,United States,New York,United States,New York,Laptop,Chrome,178.83.55.212,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008586,U0157,2026-07-23 06:53:00,6,Thursday,United States,Boston,United States,Boston,Laptop,Chrome,47.201.43.169,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008587,U0101,2026-07-02 10:02:00,10,Thursday,United States,Chicago,United States,Chicago,Laptop,Edge,109.31.201.11,7,False,None,0,False,False,False,False,True,True,Credential Stuffing,1
L008588,U0166,2026-07-02 19:06:00,19,Thursday,India,Mumbai,India,Mumbai,Laptop,Chrome,63.222.209.114,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008589,U0204,2026-07-07 07:43:00,7,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Safari,124.57.72.234,1,False,None,0,False,False,False,False,False,True,Normal,0
L008590,U0172,2026-07-15 10:15:00,10,Wednesday,United States,Boston,United States,Boston,Mobile,Chrome,204.252.221.130,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008591,U0117,2026-07-20 17:05:00,17,Monday,Germany,Munich,Germany,Munich,Mobile,Chrome,35.229.85.185,0,False,None,0,False,False,False,False,False,True,Normal,0
L008592,U0230,2026-07-30 11:45:00,11,Thursday,United States,Edison,United States,Edison,Laptop,Chrome,31.5.198.84,0,False,None,0,False,False,False,False,False,True,Normal,0
L008593,U0177,2026-07-02 18:16:00,18,Thursday,United States,Boston,United States,Boston,Laptop,Chrome,180.74.216.53,0,False,None,0,False,False,False,False,False,True,Normal,0
L008594,U0065,2026-07-23 21:07:00,21,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,98.40.44.64,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008595,U0142,2026-07-08 12:38:00,12,Wednesday,India,Mumbai,United States,Chicago,Laptop,Firefox,74.173.51.205,2,False,None,0,False,True,False,True,False,True,Impossible Travel,1
L008596,U0217,2026-07-19 10:58:00,10,Sunday,United States,Edison,United States,Edison,Laptop,Safari,218.175.169.59,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008597,U0074,2026-07-21 13:13:00,13,Tuesday,United States,New York,United States,New York,Laptop,Chrome,77.163.252.61,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008598,U0119,2026-07-09 11:16:00,11,Thursday,United States,Boston,United States,Boston,Tablet,Edge,198.195.211.92,0,False,None,0,False,False,False,False,False,True,Normal,0
L008599,U0213,2026-07-10 06:30:00,6,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,45.159.42.183,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008600,U0098,2026-07-03 11:59:00,11,Friday,United States,Edison,United States,Edison,Laptop,Chrome,35.207.202.252,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008601,U0004,2026-07-20 11:17:00,11,Monday,United States,Boston,United States,Boston,Laptop,Safari,197.198.71.87,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008602,U0034,2026-07-17 12:21:00,12,Friday,United States,Chicago,United States,Chicago,Mobile,Chrome,193.171.2.27,0,False,None,0,False,False,False,False,False,True,Normal,0
L008603,U0121,2026-07-14 06:18:00,6,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Safari,155.121.135.99,0,False,None,0,False,False,False,False,False,True,Normal,0
L008604,U0028,2026-07-17 09:18:00,9,Friday,United Kingdom,London,United Kingdom,London,Laptop,Edge,118.199.156.236,7,False,None,0,False,False,False,False,False,True,Brute Force,1
L008605,U0067,2026-07-26 15:40:00,15,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,46.100.129.197,0,False,None,0,False,False,False,False,False,True,Normal,0
L008606,U0192,2026-07-17 14:07:00,14,Friday,Germany,Munich,Germany,Munich,Laptop,Firefox,193.87.95.229,2,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008607,U0044,2026-07-17 05:14:00,5,Friday,United Kingdom,London,India,Delhi,Laptop,Chrome,43.21.172.13,3,False,None,0,False,True,False,False,False,False,Foreign Login,1
L008608,U0030,2026-07-16 15:04:00,15,Thursday,United States,Chicago,United States,Chicago,Laptop,Chrome,49.243.239.71,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008609,U0204,2026-07-04 09:55:00,9,Saturday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Safari,115.64.120.34,0,False,None,0,False,False,False,False,False,False,Normal,0
L008610,U0169,2026-07-16 13:33:00,13,Thursday,India,Bangalore,India,Bangalore,Laptop,Chrome,165.6.156.52,6,True,SMS,0,False,False,False,False,True,False,Suspicious IP Login,1
L008611,U0106,2026-07-30 05:27:00,5,Thursday,Brazil,Rio de Janeiro,United Kingdom,London,Desktop,Safari,50.136.40.248,2,False,None,0,False,True,False,False,False,True,Foreign Login,1
L008612,U0017,2026-07-01 09:10:00,9,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,78.34.252.62,1,False,None,0,False,False,False,False,False,True,Normal,0
L008613,U0012,2026-07-28 16:14:00,16,Tuesday,Germany,Munich,Brazil,Rio de Janeiro,Desktop,Chrome,223.191.75.19,4,True,Email Code,0,False,True,False,False,False,True,Foreign Login,1
L008614,U0143,2026-07-23 05:20:00,5,Thursday,United States,Edison,United States,Edison,Laptop,Chrome,55.166.158.8,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L008615,U0223,2026-07-04 21:56:00,21,Saturday,United States,San Francisco,United States,San Francisco,Tablet,Edge,97.208.89.254,1,False,None,0,False,False,False,False,False,False,Normal,0
L008616,U0176,2026-07-15 09:31:00,9,Wednesday,United States,New York,United States,New York,Laptop,Chrome,149.114.131.215,0,False,None,0,False,False,False,False,False,True,Normal,0
L008617,U0023,2026-07-18 10:35:00,10,Saturday,Germany,Munich,Germany,Munich,Tablet,Chrome,13.154.148.87,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008618,U0102,2026-07-14 12:03:00,12,Tuesday,United States,Edison,United States,Edison,Laptop,Firefox,153.176.105.53,6,False,None,0,True,False,False,False,False,True,Brute Force,1
L008619,U0060,2026-07-28 06:52:00,6,Tuesday,United States,New York,United States,New York,Laptop,Safari,70.33.198.99,5,True,Authenticator App,0,False,False,False,False,True,False,Suspicious IP Login,1
L008620,U0234,2026-07-06 16:46:00,16,Monday,United States,Chicago,United States,Chicago,Laptop,Chrome,91.233.113.173,0,False,None,0,False,False,False,False,False,True,Normal,0
L008621,U0018,2026-07-08 09:40:00,9,Wednesday,India,Bangalore,India,Bangalore,Tablet,Firefox,27.239.173.245,4,False,None,0,True,False,False,False,False,True,New Device Login,1
L008622,U0032,2026-07-27 14:51:00,14,Monday,United States,Edison,United States,Edison,Laptop,Safari,127.24.102.100,9,False,None,0,True,False,False,False,False,False,Brute Force,1
L008623,U0186,2026-07-03 17:21:00,17,Friday,United States,Boston,United States,Boston,Laptop,Chrome,161.174.73.124,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L008624,U0013,2026-07-08 09:59:00,9,Wednesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,218.22.143.116,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L008625,U0043,2026-07-06 11:05:00,11,Monday,United Kingdom,London,United Kingdom,London,Laptop,Firefox,68.203.23.133,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008626,U0013,2026-07-02 17:53:00,17,Thursday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Laptop,Chrome,132.27.231.158,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008627,U0185,2026-07-15 11:58:00,11,Wednesday,United States,Chicago,United States,Chicago,Desktop,Chrome,109.94.201.236,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008628,U0209,2026-07-07 11:40:00,11,Tuesday,India,Delhi,India,Delhi,Desktop,Chrome,71.137.111.224,0,False,None,0,False,False,False,False,False,True,Normal,0
L008629,U0076,2026-07-13 14:13:00,14,Monday,Canada,Vancouver,United States,New York,Laptop,Chrome,79.92.127.118,2,False,None,0,False,True,False,True,False,True,Impossible Travel,1
L008630,U0035,2026-07-14 17:06:00,17,Tuesday,India,Bangalore,India,Bangalore,Laptop,Edge,217.217.192.108,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008631,U0201,2026-07-17 03:45:00,3,Friday,United States,New York,United States,New York,Laptop,Safari,188.245.121.11,4,True,Email Code,0,True,False,True,False,False,False,New Device Login,1
L008632,U0131,2026-07-18 06:09:00,6,Saturday,United Kingdom,London,United Kingdom,London,Laptop,Safari,81.69.71.241,0,False,None,0,False,False,False,False,False,True,Normal,0
L008633,U0135,2026-07-03 19:30:00,19,Friday,United States,Chicago,United States,Chicago,Laptop,Edge,197.109.85.219,0,False,None,0,False,False,False,False,False,True,Normal,0
L008634,U0030,2026-07-08 19:54:00,19,Wednesday,United States,Chicago,United States,Chicago,Laptop,Chrome,92.82.41.235,2,True,SMS,0,False,False,False,False,False,True,Normal,0
L008635,U0140,2026-07-08 01:36:00,1,Wednesday,United States,Chicago,United States,Chicago,Laptop,Edge,201.180.233.14,0,True,Authenticator App,0,False,False,True,False,False,True,Normal,0
L008636,U0151,2026-07-14 10:45:00,10,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,144.218.63.56,0,False,None,0,False,False,False,False,False,True,Normal,0
L008637,U0093,2026-07-25 13:45:00,13,Saturday,United States,Chicago,United States,Chicago,Laptop,Firefox,21.153.232.227,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008638,U0051,2026-07-24 17:35:00,17,Friday,United States,Edison,United States,Edison,Tablet,Firefox,22.145.131.28,3,True,SMS,0,True,False,False,False,False,False,New Device Login,1
L008639,U0111,2026-07-17 15:00:00,15,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,148.142.155.253,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008640,U0189,2026-07-12 22:02:00,22,Sunday,United States,Edison,United States,Edison,Tablet,Chrome,171.207.97.99,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L008641,U0063,2026-07-27 17:35:00,17,Monday,United States,New York,United States,New York,Laptop,Safari,204.69.127.189,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008642,U0128,2026-07-13 08:52:00,8,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,213.40.130.177,5,False,None,0,True,False,False,False,False,True,Brute Force,1
L008643,U0202,2026-07-22 15:24:00,15,Wednesday,United States,New York,United States,New York,Mobile,Safari,195.80.78.128,0,False,None,0,False,False,False,False,False,True,Normal,0
L008644,U0021,2026-07-01 09:13:00,9,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,183.162.41.11,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008645,U0039,2026-07-10 08:25:00,8,Friday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Edge,175.1.185.67,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L008646,U0141,2026-07-05 13:22:00,13,Sunday,United States,Edison,United States,Edison,Mobile,Safari,61.100.123.222,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008647,U0167,2026-07-05 11:03:00,11,Sunday,Germany,Berlin,United States,San Francisco,Desktop,Chrome,35.153.35.84,2,True,Authenticator App,0,False,True,False,False,False,False,Foreign Login,1
L008648,U0086,2026-07-26 10:19:00,10,Sunday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,121.34.89.231,0,False,None,0,False,False,False,False,False,True,Normal,0
L008649,U0046,2026-07-12 07:35:00,7,Sunday,Brazil,São Paulo,Brazil,São Paulo,Desktop,Firefox,181.148.85.170,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008650,U0051,2026-07-12 06:23:00,6,Sunday,United States,Edison,United States,Edison,Laptop,Firefox,154.58.39.124,8,False,None,0,False,False,False,False,True,True,Credential Stuffing,1
L008651,U0048,2026-07-21 20:16:00,20,Tuesday,United States,San Francisco,United States,San Francisco,Mobile,Edge,189.248.209.19,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L008652,U0061,2026-07-15 05:04:00,5,Wednesday,India,Delhi,India,Delhi,Laptop,Chrome,13.105.80.107,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L008653,U0054,2026-07-26 06:53:00,6,Sunday,United States,Chicago,United States,Chicago,Laptop,Safari,12.20.226.116,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
